,userId,rating,movieId
1220,hosu,1,173653
1221,hosu,7,24542
1222,hosu,10,31162
1223,hosu,7,125419
1224,hosu,9,143495
1225,hosu,7,91399
1226,hosu,1,125494
1227,hosu,10,99746
1228,hosu,10,84997
1229,hosu,2,25584
1230,hosu,1,158601
1231,hosu,3,34818
1232,hosu,1,125488
1233,hosu,10,49857
1234,hosu,1,65217
1235,hosu,1,162876
1236,hosu,10,37709
1237,hosu,1,158626
1238,hosu,1,141206
1239,hosu,8,19019
1240,hosu,10,18870
1241,hosu,1,154449
1242,hosu,7,125439
1243,hosu,1,158112
1244,hosu,1,146407
1245,hosu,1,154717
1246,hosu,1,153651
1247,hosu,8,53902
1248,hosu,9,85633
1249,hosu,9,143394
1250,hosu,6,100203
1251,hosu,10,49359
1252,hosu,6,144943
1253,hosu,10,170427
1254,hosu,10,16090
1255,hosu,6,52777
1256,hosu,9,118361
1257,hosu,7,47370
1258,hosu,5,38281
1259,hosu,9,99715
1260,hosu,7,146480
1261,hosu,1,158191
1262,hosu,1,155665
1263,hosu,10,75413
1264,hosu,8,125468
1265,hosu,1,147092
1266,hosu,9,116234
1267,hosu,9,142255
1268,hosu,7,72042
1269,hosu,8,143435
1270,hosu,10,63403
1271,hosu,1,94767
1272,hosu,8,67786
1273,hosu,8,133496
1274,hosu,7,141413
1275,hosu,6,65998
1276,hosu,8,33152
1277,hosu,1,93756
1278,hosu,1,37886
1279,hosu,10,69986
1280,hosu,1,39801
1281,hosu,6,103320
1282,hosu,7,24196
1283,hosu,7,24415
1284,hosu,6,66751
1285,hosu,8,125466
1286,hosu,8,124212
1287,hosu,1,162420
1288,hosu,1,154353
1289,hosu,1,149517
1290,hosu,10,120160
1291,hosu,10,39908
1292,hosu,10,73285
1293,hosu,1,137952
1294,hosu,1,121048
1295,hosu,1,146506
1296,hosu,7,152633
1297,hosu,6,136868
1298,hosu,8,91603
1299,hosu,10,140265
1300,hosu,10,156083
1301,hosu,1,91611
1302,hosu,10,85141
1303,hosu,9,136869
1304,hosu,10,118307
1305,hosu,1,152684
1306,hosu,6,90590
1307,hosu,1,146534
1308,hosu,10,72058
1309,hosu,10,36666
1310,hosu,10,142822
1311,hosu,10,153449
1312,hosu,8,31345
1313,hosu,10,31882
1314,hosu,8,80219
1315,hosu,7,16579
1316,hosu,10,31911
1317,hosu,8,109642
1318,hosu,8,72408
1319,hosu,8,129049
1320,hosu,10,56671
1321,hosu,1,68031
1322,hosu,1,95501
1323,hosu,1,106850
1324,hosu,8,52245
1325,hosu,10,124238
1326,hosu,10,61482
1327,hosu,10,18183
1328,hosu,8,38899
1329,hosu,1,152183
1330,hosu,10,120188
1331,hosu,1,92093
1332,hosu,7,35904
1333,hosu,1,46985
1334,hosu,1,93793
1335,hosu,1,71932
1336,hosu,6,106540
1337,hosu,10,102272
1338,hosu,10,129333
1339,hosu,10,92069
1340,hosu,10,46875
1341,hosu,1,78837
1342,hosu,1,60016
1343,hosu,1,63562
1344,hosu,6,93728
1345,hosu,6,71438
1346,hosu,10,18488
1347,hosu,5,82434
1348,hosu,8,92047
1349,hosu,6,102824
1350,hosu,7,77768
1351,hosu,10,51579
1352,hosu,1,100647
1353,hosu,1,134899
1354,hosu,7,130850
1355,hosu,1,135843
1356,hosu,10,49727
1357,hosu,1,15899
1358,hosu,7,107928
1359,hosu,9,17162
1360,hosu,10,10501
1361,hosu,1,124013
1362,hosu,6,67785
1363,hosu,7,89218
1364,hosu,8,52747
1365,hosu,10,99794
1366,hosu,10,118952
1367,hosu,4,91192
1368,hosu,10,62266
1369,hosu,8,19403
1370,hosu,10,17040
1371,hosu,10,10647
1372,hosu,10,92068
1373,hosu,10,113377
1374,hosu,10,102085
1375,hosu,1,98996
1376,hosu,10,88461
1377,hosu,7,91031
1378,hosu,1,101901
1379,hosu,7,119456
1380,hosu,1,96982
1381,hosu,10,97816
1382,hosu,1,124803
1383,hosu,10,90589
1384,hosu,10,75475
1385,hosu,6,80466
1386,hosu,6,62328
1387,hosu,10,18610
1388,hosu,7,45290
1389,hosu,10,119294
1390,hosu,10,17116
1391,hosu,1,39840
1392,hosu,10,86866
1393,hosu,7,90901
1394,hosu,6,107921
1395,hosu,7,97696
1396,hosu,10,24386
1397,hosu,10,65735
1398,hosu,10,38908
1399,hosu,10,83546
1400,hosu,1,72405
1401,hosu,1,99354
1402,hosu,10,31906
1403,hosu,1,92114
1404,hosu,7,17922
1405,hosu,7,52514
1406,hosu,1,47384
1407,hosu,1,87246
1408,hosu,10,39879
1409,hosu,1,86023
1410,hosu,1,88240
1411,hosu,1,89873
1412,hosu,1,85659
1413,hosu,1,94568
1414,hosu,1,14450
1415,hosu,1,33422
1416,hosu,1,72043
1417,hosu,5,85870
1418,hosu,1,18844
1419,hosu,1,36763
1420,hosu,1,76955
1421,hosu,10,52515
1422,hosu,1,86899
1423,hosu,1,38488
1424,hosu,10,35733
1425,hosu,1,17724
1426,hosu,1,83741
1427,hosu,1,53751
1428,hosu,10,19099
1429,hosu,10,10561
1430,hosu,1,78726
1431,hosu,9,49463
1432,hosu,1,82253
1433,hosu,1,62789
1434,hosu,10,31267
1435,hosu,10,19063
1436,hosu,10,36385
1437,hosu,1,13266
1438,hosu,1,38197
1439,hosu,10,60508
1440,hosu,6,56612
1441,hosu,10,63156
1442,hosu,8,10365
1443,hosu,7,70000
1444,hosu,6,17534
1445,hosu,10,47404
1446,hosu,6,32681
1447,hosu,5,79159
1448,hosu,5,34958
1449,hosu,10,10045
1450,hosu,10,69783
1451,hosu,10,78388
1452,hosu,5,77119
1453,hosu,7,78627
1454,hosu,5,71628
1455,hosu,10,17094
1456,hosu,1,76450
1457,hosu,8,79559
1458,hosu,6,74767
1459,hosu,10,82540
1460,hosu,1,76442
1461,hosu,10,54290
1462,hosu,10,71943
1463,hosu,6,73508
1464,hosu,9,87314
1465,hosu,8,81935
1466,hosu,9,67374
1467,hosu,9,10238
1468,hosu,10,17254
1469,hosu,1,74147
1470,hosu,7,65994
1471,hosu,10,39680
1472,hosu,8,41839
1473,hosu,10,33048
1474,hosu,9,28910
1475,hosu,10,10086
1476,hosu,10,81420
1477,hosu,9,51443
1478,hosu,8,82188
1479,hosu,10,43209
1480,hosu,4,72327
1481,hosu,1,51386
1482,hosu,10,37409
1483,hosu,9,68063
1484,hosu,10,68695
1485,hosu,7,66520
1486,hosu,10,24831
1487,hosu,10,18988
1488,hosu,7,58072
1489,hosu,8,19504
1490,hosu,10,10103
1491,hosu,10,39907
1492,hosu,10,48747
1493,hosu,10,33755
1494,hosu,10,59075
1495,hosu,10,42117
1496,hosu,8,68537
1497,hosu,10,31158
1498,hosu,10,16217
1499,hosu,10,35757
1500,hosu,10,19079
1501,hosu,10,17421
1502,hosu,8,64080
1503,hosu,1,69207
1504,hosu,10,53825
1505,hosu,10,39906
1506,hosu,7,62838
1507,hosu,9,26348
1508,hosu,7,66102
1509,hosu,10,40101
1510,hosu,10,36484
1511,hosu,10,10314
1512,hosu,10,29146
1513,hosu,10,31185
1514,hosu,10,10072
1515,hosu,10,17541
1516,hosu,7,58323
1517,hosu,1,37869
1518,hosu,10,39786
1519,hosu,7,56325
1520,hosu,1,61430
1521,hosu,10,34076
1522,hosu,1,58018
1523,hosu,7,34331
1524,hosu,10,43502
1525,hosu,10,29378
1526,hosu,10,33410
1527,hosu,3,31914
1528,hosu,10,49380
1529,hosu,2,56227
1530,hosu,1,68046
1531,hosu,2,65991
1532,hosu,8,28099
1533,hosu,10,34819
1534,hosu,10,35187
1535,hosu,10,29059
1536,hosu,10,17970
1537,hosu,7,60755
1538,hosu,10,37758
1539,hosu,8,40917
1540,hosu,10,10173
1541,hosu,10,64191
1542,hosu,10,57095
1543,hosu,10,12482
1544,hosu,10,39813
1545,hosu,10,39636
1546,hosu,3,36344
1547,hosu,6,39804
1548,hosu,5,32224
1549,hosu,10,34010
1550,hosu,10,10071
1551,hosu,1,60311
1552,hosu,1,42589
1553,hosu,9,61521
1554,hosu,10,39846
1555,hosu,9,37936
1556,hosu,8,36651
1557,hosu,1,55677
1558,o233,9,161967
1559,worl,3,163842
1560,worl,8,30306
1561,worl,10,151752
1562,worl,1,158610
1563,worl,10,71509
1564,worl,10,174050
1565,worl,10,100203
1566,worl,6,153580
1567,worl,8,171785
1568,worl,1,167099
1569,worl,3,163608
1570,worl,10,74315
1571,worl,10,144906
1572,worl,9,99752
1573,worl,10,34969
1574,worl,1,102278
1575,worl,8,167699
1576,worl,10,31778
1577,worl,5,159070
1578,worl,10,82540
1579,worl,1,94767
1580,worl,1,172454
1581,worl,1,157974
1582,worl,4,164172
1583,worl,1,152344
1584,worl,6,167651
1585,worl,10,129406
1586,worl,10,18847
1587,worl,10,44910
1588,worl,10,155356
1589,worl,10,142210
1590,worl,1,52072
1591,worl,10,70910
1592,worl,10,103759
1593,worl,10,146469
1594,worl,1,169015
1595,worl,1,132996
1596,worl,8,121837
1597,worl,1,158178
1598,worl,10,124206
1599,worl,2,175322
1600,worl,5,167697
1601,worl,10,83260
1602,worl,10,58085
1603,worl,10,130939
1604,worl,1,138895
1605,worl,10,39625
1606,worl,1,155665
1607,worl,1,85579
1608,worl,10,158191
1609,worl,10,146459
1610,worl,10,142305
1611,worl,10,10046
1612,worl,10,37886
1613,stev,10,161967
1614,mumu,10,161967
1615,mumu,10,183877
1616,mumu,5,172010
1617,mumu,10,155263
1618,mumu,10,37886
1619,mumu,10,162229
1620,mumu,10,29848
1621,mumu,10,162824
1622,mumu,10,162173
1623,mumu,1,154112
1624,mumu,8,72408
1625,mumu,10,26677
1626,gkeh,2,153580
1627,gkeh,1,169015
1628,gkeh,1,101180
1629,2pop,10,177483
1630,thfl,1,42589
1631,thfl,10,37886
1632,thfl,10,94775
1633,thfl,10,72054
1634,ehw2,10,161967
1635,ehw2,10,156464
1636,ehw2,7,164155
1637,ehw2,10,172174
1638,ehw2,8,153675
1639,ehw2,7,157178
1640,ehw2,7,85579
1641,ehw2,1,136845
1642,jesu,10,177483
1643,jesu,8,127346
1644,jesu,10,130989
1645,xide,6,161967
1646,zai0,10,11001
1647,zai0,10,136900
1648,zai0,1,125488
1649,zai0,10,50498
1650,zai0,8,30343
1651,zai0,10,66728
1652,zai0,8,167651
1653,zai0,10,125473
1654,zai0,10,151153
1655,zai0,10,98438
1656,zai0,10,37880
1657,zai0,10,19503
1658,zai0,8,136898
1659,zai0,10,151728
1660,zai0,8,125444
1661,zai0,10,134898
1662,zai0,10,127383
1663,zai0,10,45668
1664,zai0,10,10003
1665,zai0,10,10002
1666,zai0,10,10016
1667,zai0,10,31925
1668,zai0,10,116866
1669,zai0,10,62249
1670,zai0,10,164932
1671,zai0,10,135874
1672,zai0,10,25906
1673,zai0,9,140695
1674,zai0,7,113344
1675,zai0,10,129406
1676,zai0,10,18563
1677,zai0,10,39756
1678,zai0,10,143495
1679,zai0,10,136687
1680,zai0,1,121788
1681,zai0,10,120123
1682,zai0,10,122489
1683,zai0,7,74866
1684,zai0,10,127363
1685,zai0,10,130786
1686,zai0,10,51143
1687,zai0,10,76445
1688,zai0,7,67786
1689,zai0,10,125421
1690,zai0,10,18847
1691,zai0,7,109960
1692,zai0,8,115977
1693,zai0,8,118365
1694,zai0,10,45290
1695,zai0,10,37439
1696,zai0,10,123300
1697,zai0,10,100072
1698,zai0,10,101953
1699,zai0,1,106539
1700,zai0,5,47036
1701,zai0,10,119294
1702,zai0,10,69956
1703,zai0,10,119966
1704,zai0,10,45715
1705,zai0,10,83893
1706,zai0,10,10009
1707,zai0,10,95251
1708,zai0,10,58155
1709,zai0,10,102817
1710,zai0,10,18610
1711,zai0,10,107960
1712,zai0,10,98146
1713,zai0,10,36944
1714,zai0,10,18051
1715,zai0,10,114142
1716,zai0,10,10008
1717,zai0,10,31913
1718,zai0,10,17199
1719,zai0,10,75451
1720,zai0,10,70254
1721,zai0,1,92575
1722,zai0,10,77039
1723,zai0,10,48669
1724,zai0,10,78790
1725,zai0,10,78837
1726,zai0,9,78331
1727,zai0,10,76972
1728,zai0,10,39569
1729,gjk1,10,161967
1730,gjk1,10,146524
1731,gjk1,6,167638
1732,gjk1,1,156464
1733,gjk1,7,167105
1734,gjk1,1,140652
1735,gjk1,9,164106
1736,gjk1,6,172425
1737,gjk1,10,167697
1738,gjk1,1,153687
1739,gjk1,10,175322
1740,gjk1,10,134859
1741,gjk1,1,168017
1742,gjk1,10,85579
1743,gjk1,1,159862
1744,gjk1,10,154183
1745,gjk1,8,149747
1746,gjk1,10,155256
1747,gjk1,6,135874
1748,gjk1,10,33096
1749,gjk1,1,136872
1750,gjk1,10,127382
1751,gjk1,10,142625
1752,gjk1,10,35282
1753,gjk1,10,136868
1754,gjk1,1,134963
1755,gjk1,1,141411
1756,gjk1,10,114142
1757,gjk1,1,139613
1758,gjk1,10,102817
1759,gjk1,2,130903
1760,gjk1,2,128258
1761,gjk1,10,129050
1762,gjk1,9,51317
1763,gjk1,1,108225
1764,gjk1,1,103535
1765,gjk1,10,89606
1766,gjk1,9,88669
1767,gjk1,7,88253
1768,gjk1,6,86197
1769,gjk1,1,73418
1770,gjk1,8,94775
1771,gjk1,10,89218
1772,gjk1,9,83893
1773,gjk1,10,93090
1774,gjk1,9,83741
1775,gjk1,6,35623
1776,gjk1,10,51957
1777,gjk1,10,88489
1778,gjk1,10,78726
1779,gjk1,8,71139
1780,gjk1,10,43205
1781,gjk1,10,70910
1782,gjk1,10,79557
1783,sohy,8,161967
1784,sohy,10,150376
1785,sohy,10,123268
1786,sohy,10,121922
1787,sohy,7,124225
1788,sohy,10,165669
1789,sohy,2,130966
1790,sohy,1,146459
1791,sohy,10,153964
1792,sohy,10,119632
1793,sohy,10,134963
1794,sohy,1,85579
1795,sohy,1,95877
1796,sohy,1,146506
1797,sohy,10,146480
1798,sohy,1,92575
1799,sohy,10,150198
1800,sohy,10,130850
1801,roto,2,61115
1802,roto,10,19522
1803,roto,10,43537
1804,roto,10,74528
1805,roto,1,153580
1806,roto,1,161984
1807,roto,1,159070
1808,roto,10,34093
1809,roto,10,38378
1810,roto,2,164173
1811,roto,2,152344
1812,roto,2,166092
1813,roto,2,157297
1814,roto,2,102953
1815,roto,10,153642
1816,roto,10,158178
1817,roto,2,85578
1818,roto,2,153651
1819,gglo,10,137327
1820,gglo,10,51708
1821,ldsl,10,163788
1822,ldsl,1,157297
1823,ldsl,10,155716
1824,ldsl,10,142625
1825,ldsl,10,140695
1826,ldsl,10,143456
1827,ldsl,10,70434
1828,ldsl,10,144968
1829,ldsl,10,114282
1830,ldsl,10,119430
1831,ldsl,5,122527
1832,ldsl,10,136876
1833,ldsl,10,75426
1834,ldsl,7,129051
1835,ldsl,10,118917
1836,ldsl,10,72066
1837,ldsl,7,98438
1838,ldsl,10,114249
1839,ldsl,5,102875
1840,ldsl,1,105246
1841,ldsl,10,38738
1842,ldsl,10,45290
1843,ldsl,1,109937
1844,ldsl,10,102817
1845,ldsl,10,82540
1846,ldsl,10,85855
1847,ldsl,5,96327
1848,ldsl,10,60548
1849,ldsl,1,107924
1850,ldsl,10,97858
1851,ldsl,7,92075
1852,ldsl,10,92823
1853,ldsl,7,95876
1854,ldsl,10,85640
1855,ldsl,10,83893
1856,ldsl,3,78726
1857,ldsl,10,72054
1858,ldsl,10,53741
1859,ldsl,10,83883
1860,ldsl,10,35626
1861,ldsl,1,70241
1862,ldsl,10,35090
1863,ldsl,7,72042
1864,ldsl,10,74303
1865,ldsl,10,43681
1866,ldsl,10,70457
1867,ldsl,10,19099
1868,ldsl,10,75724
1869,ldsl,1,76581
1870,ldsl,5,71691
1871,ldsl,6,73317
1872,ldsl,10,16998
1873,ldsl,10,12577
1874,ldsl,10,73114
1875,ldsl,10,72960
1876,ldsl,7,50669
1877,ldsl,10,71509
1878,ldsl,10,17421
1879,ldsl,10,52515
1880,ldsl,10,19469
1881,ldsl,10,68031
1882,ldsl,1,51386
1883,ldsl,10,66803
1884,ldsl,10,71486
1885,ldsl,10,12158
1886,ldsl,10,32681
1887,ldsl,10,69689
1888,ldsl,10,46875
1889,ldsl,10,51689
1890,ldsl,8,69022
1891,ldsl,10,71539
1892,ldsl,10,46489
1893,ldsl,10,53034
1894,ldsl,9,62266
1895,ldsl,10,51132
1896,ldsl,10,49835
1897,ldsl,10,18552
1898,ldsl,10,53350
1899,ldsl,10,49228
1900,ldsl,10,19079
1901,ldsl,10,42690
1902,ldsl,10,47385
1903,ldsl,10,57723
1904,ldsl,7,49483
1905,ldsl,10,59075
1906,ldsl,10,33422
1907,ldsl,10,45942
1908,ldsl,10,39722
1909,ldsl,10,17800
1910,ldsl,10,17744
1911,ldsl,10,17869
1912,ldsl,10,37709
1913,ldsl,10,45298
1914,ldsl,10,38444
1915,ldsl,10,50176
1916,ldsl,10,39654
1917,ldsl,10,68984
1918,ldsl,10,64171
1919,ldsl,10,66584
1920,ldsl,10,65724
1921,ldsl,10,17182
1922,ldsl,10,36505
1923,ldsl,10,17173
1924,ldsl,10,54871
1925,ldsl,10,67785
1926,suha,8,95327
1927,suha,7,180399
1928,suha,8,161967
1929,suha,5,181419
1930,suha,8,153580
1931,suha,6,154668
1932,suha,8,167099
1933,suha,4,164150
1934,suha,3,168049
1935,suha,9,151153
1936,suha,10,167105
1937,suha,10,169015
1938,suha,10,171755
1939,suha,10,164192
1940,suha,8,160375
1941,suha,7,172454
1942,suha,9,132996
1943,suha,1,40041
1944,suha,5,39430
1945,suha,10,109906
1946,suha,10,175322
1947,suha,8,159830
1948,suha,10,144330
1949,suha,9,158178
1950,suha,8,134839
1951,suha,8,154285
1952,suha,10,149504
1953,suha,6,155263
1954,suha,10,158180
1955,suha,1,140806
1956,suha,10,136315
1957,suha,10,165748
1958,suha,9,152616
1959,suha,10,155665
1960,suha,9,85579
1961,suha,10,158191
1962,suha,8,130966
1963,suha,8,155411
1964,suha,9,160399
1965,suha,6,33112
1966,suha,10,129095
1967,suha,5,161242
1968,suha,8,99715
1969,suha,10,140696
1970,suha,5,120581
1971,suha,8,19120
1972,suha,10,151674
1973,suha,9,161850
1974,suha,8,127346
1975,suha,8,123596
1976,suha,7,123276
1977,suha,8,165025
1978,suha,9,146469
1979,suha,10,155716
1980,suha,7,54951
1981,suha,7,70117
1982,suha,8,124013
1983,suha,8,122457
1984,suha,7,130939
1985,suha,8,53741
1986,suha,10,137875
1987,suha,8,124025
1988,suha,9,120165
1989,suha,9,143245
1990,suha,7,148697
1991,suha,10,52526
1992,suha,8,144944
1993,suha,7,28798
1994,suha,8,44911
1995,suha,10,115504
1996,suha,10,142625
1997,suha,10,132933
1998,suha,9,150198
1999,suha,7,86507
2000,suha,7,134873
2001,suha,8,149174
2002,suha,8,97693
2003,suha,4,122195
2004,suha,7,111100
2005,suha,9,141824
2006,suha,8,121051
2007,suha,5,36833
2008,suha,7,114282
2009,suha,7,92415
2010,suha,8,122527
2011,suha,8,77768
2012,suha,10,109910
2013,suha,9,128258
2014,suha,7,112268
2015,suha,9,122120
2016,suha,10,98438
2017,suha,5,80465
2018,suha,6,83482
2019,suha,7,75557
2020,suha,5,90599
2021,suha,10,100990
2022,suha,9,113312
2023,suha,10,128235
2024,suha,5,58541
2025,suha,9,115503
2026,suha,10,96379
2027,suha,7,109753
2028,suha,9,116799
2029,suha,10,96327
2030,suha,8,115433
2031,suha,7,96840
2032,suha,3,86324
2033,suha,1,99155
2034,hanu,10,47414
2035,hanu,10,177967
2036,hanu,10,153580
2037,hanu,10,167699
2038,hanu,10,152344
2039,hanu,1,157297
2040,hanu,10,71509
2041,hanu,2,166610
2042,hanu,10,119428
2043,hanu,10,157178
2044,hanu,10,175322
2045,hanu,10,173653
2046,hanu,10,134898
2047,hanu,10,158180
2048,hanu,2,152168
2049,hanu,9,69023
2050,hanu,10,122133
2051,hanu,10,146544
2052,hanu,10,80629
2053,hanu,10,146459
2054,hanu,9,149174
2055,hanu,10,69986
2056,hanu,7,142822
2057,as20,10,84218
2058,as20,10,153687
2059,kchm,10,172454
2060,kchm,2,177967
2061,kchm,10,127398
2062,kchm,10,49008
2063,kchm,10,136900
2064,kchm,10,130765
2065,kchm,10,19063
2066,kchm,10,38364
2067,kchm,10,163787
2068,kchm,6,163608
2069,kchm,10,106540
2070,kchm,2,173653
2071,kchm,10,17416
2072,kchm,10,35626
2073,kchm,10,75006
2074,kchm,10,10102
2075,kchm,1,137944
2076,asdz,1,47370
2077,asdz,9,16601
2078,asdz,1,113352
2079,asdz,1,149248
2080,asdz,1,44655
2081,asdz,10,113955
2082,asdz,10,45941
2083,asdz,1,36839
2084,asdz,1,31465
2085,asdz,1,174065
2086,asdz,1,167651
2087,asdz,1,94170
2088,asdz,1,180425
2089,asdz,1,136900
2090,asdz,10,13480
2091,asdz,10,39846
2092,asdz,10,90589
2093,asdz,1,159523
2094,asdz,10,68984
2095,asdz,1,24415
2096,asdz,10,71509
2097,asdz,1,151747
2098,asdz,10,92125
2099,asdz,10,29146
2100,asdz,1,31153
2101,asdz,1,181414
2102,asdz,10,143409
2103,asdz,6,109984
2104,asdz,1,146506
2105,asdz,6,137346
2106,asdz,10,156083
2107,asdz,10,129408
2108,asdz,6,134960
2109,asdz,5,102272
2110,asdz,10,125421
2111,asdz,1,122984
2112,asdz,10,115246
2113,asdz,1,58018
2114,asdz,1,109937
2115,asdz,1,119962
2116,asdz,8,53025
2117,asdz,7,66520
2118,asdz,8,76450
2119,asdz,1,115530
2120,asdz,1,10746
2121,asdz,8,93727
2122,asdz,10,63740
2123,asdz,1,62328
2124,asdz,10,70773
2125,asdz,2,81128
2126,asdz,1,83250
2127,asdz,1,74627
2128,akh3,10,136900
2129,akh3,10,167651
2130,akh3,10,151153
2131,akh3,10,156464
2132,akh3,10,164101
2133,akh3,10,119428
2134,akh3,10,136315
2135,akh3,10,171414
2136,akh3,8,164115
2137,akh3,10,167697
2138,akh3,10,163533
2139,akh3,10,132626
2140,wato,10,177483
2141,wato,6,161967
2142,wato,8,174301
2143,wato,8,44913
2144,wato,9,160749
2145,wato,9,129406
2146,wato,10,102934
2147,wato,8,112268
2148,wato,7,86783
2149,wato,8,50407
2150,wato,7,91700
2151,wato,6,98709
2152,wato,9,89636
2153,wato,8,77017
2154,wato,9,88426
2155,wato,2,76581
2156,wato,10,71509
2157,bann,10,161967
2158,igoo,10,168779
2159,azra,10,161967
2160,azra,10,167651
2161,azra,10,151153
2162,azra,8,167697
2163,azra,10,156464
2164,azra,10,145162
2165,azra,9,130966
2166,leer,10,177483
2167,leer,10,163788
2168,leer,10,174065
2169,leer,10,174050
2170,boom,5,132623
2171,boom,5,177967
2172,boom,7,94775
2173,boom,6,168037
2174,boom,10,78726
2175,boom,9,52555
2176,sang,6,95327
2177,sang,10,161967
2178,sang,1,155715
2179,sang,10,86507
2180,sang,1,165748
2181,sang,1,74027
2182,sang,10,10245
2183,sang,10,10012
2184,sang,10,40133
2185,sang,10,174530
2186,sang,10,24660
2187,sang,10,10048
2188,sang,10,121048
2189,sang,10,127397
2190,sang,10,35901
2191,sang,10,136900
2192,sang,10,109984
2193,sang,7,106332
2194,sang,7,116254
2195,sang,10,167651
2196,sang,8,151153
2197,sang,1,163608
2198,sang,10,172425
2199,sang,10,113163
2200,sang,8,129406
2201,sang,10,12482
2202,sang,10,10201
2203,sang,10,32665
2204,sang,10,144215
2205,sang,1,157297
2206,sang,7,166092
2207,sang,10,31267
2208,sang,10,135874
2209,sang,10,156464
2210,sang,10,112082
2211,sang,6,123277
2212,sang,10,127375
2213,sang,10,168050
2214,sang,1,48598
2215,sang,1,106547
2216,sang,10,100647
2217,sang,10,119428
2218,sang,1,120557
2219,sang,10,155356
2220,sang,8,172420
2221,sang,1,130739
2222,sang,10,38281
2223,sang,10,120125
2224,sang,7,168298
2225,sang,7,107373
2226,sang,10,125417
2227,sang,8,103797
2228,sang,8,78621
2229,sang,8,168049
2230,sang,1,155411
2231,sang,8,136687
2232,sang,2,129086
2233,sang,10,39363
2234,sang,8,112268
2235,sang,1,140652
2236,sang,10,76667
2237,sang,10,161850
2238,sang,10,109911
2239,sang,10,116233
2240,sang,10,154222
2241,sang,6,175322
2242,sang,10,144330
2243,sang,10,35187
2244,sang,10,144968
2245,sang,10,10039
2246,sang,10,26348
2247,sang,10,154285
2248,sang,10,144693
2249,sang,10,143932
2250,sang,10,149236
2251,sang,1,125494
2252,sang,10,158610
2253,sang,10,49085
2254,sang,10,151751
2255,sang,10,92069
2256,sang,10,140265
2257,sang,10,168011
2258,sang,10,130765
2259,sang,10,53158
2260,sang,10,136898
2261,sang,10,10040
2262,sang,10,118323
2263,sang,8,152633
2264,sang,10,149504
2265,sang,10,150198
2266,sang,8,137326
2267,sang,1,153651
2268,sang,10,52435
2269,sang,4,92061
2270,sang,10,136869
2271,sang,10,146459
2272,sang,10,158180
2273,sang,7,155665
2274,sang,10,151728
2275,sang,1,152168
2276,sang,10,158191
2277,sang,10,162932
2278,sang,7,153652
2279,sang,10,18988
2280,sang,10,10005
2281,sang,10,145162
2282,sang,8,152385
2283,sang,9,150637
2284,sang,10,153642
2285,sang,10,160749
2286,sang,10,152170
2287,sang,10,125488
2288,sang,1,75397
2289,sang,7,154272
2290,sang,7,80998
2291,sang,10,37038
2292,sang,10,38619
2293,sang,1,117790
2294,sang,10,116866
2295,sang,7,142822
2296,sang,10,72043
2297,sang,10,134898
2298,sang,7,132933
2299,sang,10,74566
2300,sang,10,68073
2301,sang,8,121922
2302,sang,10,130966
2303,sang,9,149747
2304,sang,1,149221
2305,sang,8,142384
2306,sang,10,146469
2307,sang,10,149777
2308,sang,10,155716
2309,sang,5,123630
2310,sang,10,82473
2311,sang,10,127398
2312,sang,10,140731
2313,sang,1,140271
2314,sang,10,117787
2315,sang,7,119412
2316,sang,10,12369
2317,sang,10,40041
2318,sang,7,115642
2319,sang,10,125459
2320,sang,9,102817
2321,sang,8,94767
2322,sang,10,16516
2323,sang,10,97629
2324,sang,8,109960
2325,sang,10,75006
2326,sang,1,74866
2327,sang,10,122489
2328,sang,10,119430
2329,sang,10,122527
2330,sang,10,115622
2331,sang,10,114225
2332,sang,10,92064
2333,sang,10,124212
2334,sang,10,129049
2335,sang,10,127496
2336,sang,10,100072
2337,sang,10,96379
2338,sang,10,69956
2339,sang,6,79102
2340,sang,10,67786
2341,sang,10,95541
2342,sang,10,115977
2343,sang,10,49726
2344,sang,8,109753
2345,sang,10,102272
2346,sang,10,77768
2347,sang,10,109905
2348,sang,10,114249
2349,sang,10,96962
2350,sang,10,81028
2351,sang,10,77039
2352,sang,10,104816
2353,sang,10,96387
2354,sang,10,14450
2355,sang,10,66570
2356,sang,10,123300
2357,sang,10,118958
2358,sang,10,107928
2359,sang,10,38582
2360,sang,9,99797
2361,sang,10,109982
2362,sang,10,97816
2363,sang,8,52553
2364,sang,10,38899
2365,sang,10,118348
2366,sang,10,113377
2367,sang,10,45290
2368,sang,10,85702
2369,sang,7,107960
2370,sang,9,30685
2371,sang,7,66754
2372,sang,6,108225
2373,sang,10,91031
2374,sang,5,100987
2375,sang,10,76020
2376,sang,10,93756
2377,sang,10,99740
2378,sang,9,50932
2379,sang,7,102648
2380,sang,10,109778
2381,sang,1,102824
2382,sang,7,100691
2383,sang,10,10936
2384,sang,9,97693
2385,sang,10,18173
2386,sang,1,72522
2387,sang,9,98467
2388,sang,1,95876
2389,sang,10,90589
2390,sang,8,56247
2391,sang,10,94766
2392,sang,1,117861
2393,sang,8,71943
2394,sang,10,23859
2395,sang,10,87655
2396,sang,10,106540
2397,sang,7,107923
2398,sang,10,94187
2399,sang,10,21610
2400,sang,10,96327
2401,sang,10,101901
2402,sang,10,97858
2403,sang,10,98484
2404,sang,10,91192
2405,sang,10,36484
2406,sang,10,93028
2407,sang,10,100203
2408,sang,7,93728
